기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
2015,1,D,발달상권,1001221,장안동사거리,CS100010,커피-음료,4,7,0,0,14,1,3
2015,1,A,골목상권,1000482,성미산로1길,CS100010,커피-음료,4,4,25,1,0,0,0
2015,1,A,골목상권,1000899,논현로159길,CS100010,커피-음료,7,7,0,0,14,1,0
2015,1,D,발달상권,1001048,뱅뱅사거리,CS100010,커피-음료,10,13,8,1,15,2,3
2015,1,D,발달상권,1001157,서울 강동구 천호역_1,CS100010,커피-음료,4,8,0,0,13,1,4
2015,1,A,골목상권,1000293,인촌로5길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,D,발달상권,1001190,장한평역,CS100010,커피-음료,6,6,0,0,0,0,0
2015,1,A,골목상권,1000120,왕십리로6길,CS100010,커피-음료,8,10,0,0,0,0,2
2015,1,A,골목상권,1000091,둘레9길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,1,A,골목상권,1000258,용마산로118길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,1,D,발달상권,1001259,서울 강북구 수유역_3,CS100010,커피-음료,3,4,0,0,0,0,1
2015,1,A,골목상권,1000354,덕릉로60길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000665,독산로78다길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,A,골목상권,1000950,백제고분로42길,CS100010,커피-음료,6,6,0,0,0,0,0
2015,1,A,골목상권,1000956,송이로32길,CS100010,커피-음료,4,5,0,0,0,0,1
2015,1,A,골목상권,1000977,명일로13길,CS100010,커피-음료,4,6,0,0,0,0,2
2015,1,D,발달상권,1001045,동작구 총신대입구역_1,CS100010,커피-음료,11,16,0,0,6,1,5
2015,1,A,골목상권,1000599,월정로20길,CS100010,커피-음료,4,5,0,0,20,1,1
2015,1,A,골목상권,1000324,도봉로76길,CS100010,커피-음료,7,7,0,0,14,1,0
2015,1,A,골목상권,1000024,창신길,CS100010,커피-음료,1,1,100,1,100,1,0
2015,1,R,전통시장,1001484,양지골목시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,D,발달상권,1001188,장충동 족발거리,CS100010,커피-음료,6,7,14,1,0,0,1
2015,1,A,골목상권,1000148,뚝섬로58길,CS100010,커피-음료,4,5,0,0,0,0,1
2015,1,A,골목상권,1000390,갈현로1길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,A,골목상권,1000910,도산대로81길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000906,도산대로23길,CS100010,커피-음료,3,3,33,1,33,1,0
2015,1,A,골목상권,1000370,방학로15길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,R,전통시장,1001349,방천골목시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000367,도봉산4길,CS100010,커피-음료,1,1,100,1,0,0,0
2015,1,A,골목상권,1000319,덕릉로41길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,A,골목상권,1000335,솔매로41길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,R,전통시장,1001364,방학동도깨비시장,CS100010,커피-음료,3,4,0,0,0,0,1
2015,1,R,전통시장,1001357,장미원골목시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000355,도당로13가길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000325,도봉로8길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000297,정릉로26길,CS100010,커피-음료,1,2,0,0,50,1,1
2015,1,A,골목상권,1000269,동소문로15길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,1,D,발달상권,1001167,서울 마포구 공덕역_1,CS100010,커피-음료,6,7,14,1,0,0,1
2015,1,A,골목상권,1000287,오패산로3길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,R,전통시장,1001338,돈암제일시장,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000762,서달로10길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,1,A,골목상권,1000273,보국문로16길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,D,발달상권,1001197,장한평역_2,CS100010,커피-음료,3,4,0,0,0,0,1
2015,1,A,골목상권,1000108,성수이로18길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000150,면목로17길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000166,천호대로123길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,R,전통시장,1001307,능동로골목시장,CS100010,커피-음료,0,1,0,0,0,0,1
2015,1,A,골목상권,1000095,마조로16길,CS100010,커피-음료,0,0,0,0,0,1,0
2015,1,A,골목상권,1000111,송정12라길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,R,전통시장,1001271,동묘시장,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000011,숭인동길,CS100010,커피-음료,1,3,0,0,0,0,2
2015,1,A,골목상권,1000244,면목로48길,CS100010,커피-음료,2,3,33,1,33,1,1
2015,1,A,골목상권,1000182,무학로16길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000255,신내로7가길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000194,이문로42길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000064,우사단로4길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,D,발달상권,1001222,동묘앞역,CS100010,커피-음료,2,2,0,0,50,1,0
2015,1,A,골목상권,1000047,퇴계로56길,CS100010,커피-음료,3,4,0,0,25,1,1
2015,1,A,골목상권,1000209,천호대로12길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000032,다산로38길,CS100010,커피-음료,5,6,0,0,17,1,1
2015,1,A,골목상권,1000038,동호로8길,CS100010,커피-음료,1,1,0,0,100,1,0
2015,1,A,골목상권,1000014,율곡로16길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,1,A,골목상권,1000046,퇴계로46길,CS100010,커피-음료,3,5,20,1,0,0,2
2015,1,D,발달상권,1001177,서울 중구 약수역_2,CS100010,커피-음료,1,4,0,0,0,0,3
2015,1,A,골목상권,1000710,선유로55길,CS100010,커피-음료,4,5,20,1,0,0,1
2015,1,A,골목상권,1000558,강서로35길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000797,남부순환로161길,CS100010,커피-음료,5,5,0,0,0,0,0
2015,1,A,골목상권,1000591,양천로14길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000568,개화동로25길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,D,발달상권,1001017,관악구 사당역_3,CS100010,커피-음료,7,9,0,0,22,2,2
2015,1,A,골목상권,1000501,월드컵로25길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,1,A,골목상권,1000267,돌곶이로8길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000855,동광로39길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,1,A,골목상권,1000828,장군봉2길,CS100010,커피-음료,5,5,20,1,0,0,0
2015,1,A,골목상권,1000461,도화4길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000785,관천로22길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,R,전통시장,1001460,관악신사시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000677,시흥대로36길,CS100010,커피-음료,1,1,100,1,0,0,0
2015,1,R,전통시장,1001463,신림중앙시장,CS100010,커피-음료,1,1,100,1,0,0,0
2015,1,A,골목상권,1000821,신림로65길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,1,A,골목상권,1000780,관악로10길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000666,독산로85길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000676,시흥대로22길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000825,은천로25길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000707,디지털로37길,CS100010,커피-음료,4,5,0,0,0,0,1
2015,1,A,골목상권,1000704,도신로29길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000542,중앙로25길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,1,A,골목상권,1000539,오목로5길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,1,A,골목상권,1000518,목동남로4길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000538,오목로3길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,D,발달상권,1001113,서울 동작구 노량진1동_1,CS100010,커피-음료,5,7,0,0,0,0,2
2015,1,R,전통시장,1001422,오류시장,CS100010,커피-음료,0,1,0,0,0,0,1
2015,1,A,골목상권,1000753,사당로29길,CS100010,커피-음료,5,5,0,0,0,0,0
2015,1,D,발달상권,1001170,공덕역,CS100010,커피-음료,7,8,0,0,0,0,1
2015,1,A,골목상권,1000648,새말로18길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,1,A,골목상권,1000611,개봉로17다길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,1,A,골목상권,1000405,연서로28길,CS100010,커피-음료,5,5,0,0,0,0,0
2015,1,A,골목상권,1000391,갈현로33길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,1,A,골목상권,1000419,응암로14길,CS100010,커피-음료,1,1,100,1,100,1,0
2015,1,A,골목상권,1000429,진흥로12길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000399,연서로11길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,1,A,골목상권,1000499,월드컵로16길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,1,A,골목상권,1000731,영등포로84길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,1,D,발달상권,1001155,용산 전자상가_5,CS100010,커피-음료,7,8,13,1,0,0,1
2015,1,A,골목상권,1000421,응암로34길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,1,A,골목상권,1000561,강서로47길,CS100010,커피-음료,4,4,0,0,25,1,0
2015,1,A,골목상권,1000584,등촌로13길,CS100010,커피-음료,1,1,0,0,100,1,0
2015,1,A,골목상권,1000601,초록마을로8길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000575,공항대로42길,CS100010,커피-음료,5,6,0,0,0,0,1
2015,1,A,골목상권,1000583,남부순환로11길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,A,골목상권,1000694,대림로31길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,A,골목상권,1000714,신길로17길,CS100010,커피-음료,0,0,0,0,0,1,0
2015,1,A,골목상권,1000751,사당로23나길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,A,골목상권,1000078,한강대로15길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,1,A,골목상권,1000026,평창길,CS100010,커피-음료,6,6,0,0,0,0,0
2015,1,R,전통시장,1001385,아현시장,CS100010,커피-음료,0,1,100,1,0,0,1
2015,1,R,전통시장,1001388,영진시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,1,R,전통시장,1001264,통인시장,CS100010,커피-음료,5,5,0,0,0,0,0
2015,1,A,골목상권,1000948,백제고분로34길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,1,D,발달상권,1001163,서울 강동구 천호역_2,CS100010,커피-음료,27,35,6,2,3,1,8
2015,1,A,골목상권,1000007,북촌로5길,CS100010,커피-음료,28,30,7,2,0,0,2
2015,1,D,발달상권,1001134,서울 영등포구 여의도역_2,CS100010,커피-음료,26,37,5,2,11,4,11
2015,1,A,골목상권,1000838,호암로20길,CS100010,커피-음료,2,3,0,0,33,1,1
2015,1,A,골목상권,1000155,아차산로78길,CS100010,커피-음료,6,7,14,1,0,0,1
2015,1,A,골목상권,1000839,호암로24길,CS100010,커피-음료,28,35,6,2,3,1,7
2015,1,D,발달상권,1001081,서울 강남구 역삼역_2,CS100010,커피-음료,24,34,12,4,6,2,10
2015,1,A,골목상권,1000016,자하문로7길,CS100010,커피-음료,15,15,13,2,7,1,0
2015,1,D,발달상권,1001025,서울 관악구 서울대입구역_1,CS100010,커피-음료,26,39,3,1,8,3,13
2015,1,A,골목상권,1000112,송정4가길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,1,A,골목상권,1000953,백제고분로50길,CS100010,커피-음료,6,6,17,1,0,0,0
2015,1,A,골목상권,1000506,효창원로93길,CS100010,커피-음료,4,4,25,1,0,0,0
2015,1,A,골목상권,1000988,양재대로124길,CS100010,커피-음료,4,4,25,1,0,0,0
2015,1,D,발달상권,1001095,강남구 논현역_2,CS100010,커피-음료,35,46,2,1,4,2,11
2015,1,D,발달상권,1001098,포스코사거리_1,CS100010,커피-음료,16,28,7,2,4,1,12
2015,1,A,골목상권,1001010,풍성로37가길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,1,D,발달상권,1001021,가산디지털단지역_1,CS100010,커피-음료,8,16,6,1,0,0,8
2015,1,A,골목상권,1000337,솔매로50길,CS100010,커피-음료,6,8,0,0,0,0,2
2015,2,R,전통시장,1001384,마포시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000329,삼양로24길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,D,발달상권,1001210,시청역_2,CS100010,커피-음료,18,29,7,2,7,2,11
2015,2,A,골목상권,1000411,연서로5길,CS100010,커피-음료,3,4,50,2,0,0,1
2015,2,A,골목상권,1000483,성미산로32길,CS100010,커피-음료,7,7,0,0,0,0,0
2015,2,A,골목상권,1000013,율곡로10길,CS100010,커피-음료,12,13,8,1,0,0,1
2015,2,A,골목상권,1000071,이태원로54길,CS100010,커피-음료,18,18,22,4,11,2,0
2015,2,D,발달상권,1001217,서울 종로구 종로5가역_1,CS100010,커피-음료,2,3,33,1,0,0,1
2015,2,A,골목상권,1000785,관천로22길,CS100010,커피-음료,6,6,50,3,0,0,0
2015,2,R,전통시장,1001343,장위전통시장,CS100010,커피-음료,1,1,100,1,0,0,0
2015,2,A,골목상권,1000479,방울내로9안길,CS100010,커피-음료,4,4,25,1,25,1,0
2015,2,D,발달상권,1001107,방이동 먹자골목,CS100010,커피-음료,7,11,9,1,0,0,4
2015,2,D,발달상권,1001109,강남구 논현역_4,CS100010,커피-음료,26,31,10,3,13,4,5
2015,2,A,골목상권,1000480,백범로16길,CS100010,커피-음료,7,8,13,1,0,0,1
2015,2,A,골목상권,1000388,한글비석로44길,CS100010,커피-음료,3,4,50,2,0,0,1
2015,2,A,골목상권,1000015,이화장길,CS100010,커피-음료,10,11,9,1,9,1,1
2015,2,A,골목상권,1000477,매봉산로2길,CS100010,커피-음료,18,18,6,1,6,1,0
2015,2,D,발달상권,1001177,서울 중구 약수역_2,CS100010,커피-음료,1,5,20,1,0,0,4
2015,2,A,골목상권,1000929,압구정로2길,CS100010,커피-음료,8,9,0,0,11,1,1
2015,2,A,골목상권,1000079,한강대로43길,CS100010,커피-음료,7,7,29,2,29,2,0
2015,2,A,골목상권,1000965,오금로46길,CS100010,커피-음료,14,14,7,1,0,0,0
2015,2,A,골목상권,1000077,한강대로104길,CS100010,커피-음료,7,7,0,0,0,0,0
2015,2,D,발달상권,1001055,서울 서초구 서초역,CS100010,커피-음료,11,13,8,1,8,1,2
2015,2,A,골목상권,1000269,동소문로15길,CS100010,커피-음료,4,5,40,2,20,1,1
2015,2,A,골목상권,1000492,양화로1길,CS100010,커피-음료,5,7,29,2,14,1,2
2015,2,A,골목상권,1000974,동남로65길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,D,발달상권,1001093,신천역,CS100010,커피-음료,17,31,10,3,16,5,14
2015,2,D,발달상권,1001263,서울 노원구 노원역_3,CS100010,커피-음료,27,37,0,0,3,1,10
2015,2,D,발달상권,1001150,서울 용산구 이태원역,CS100010,커피-음료,9,17,18,3,6,1,8
2015,2,A,골목상권,1000001,계동길,CS100010,커피-음료,13,15,7,1,0,0,2
2015,2,D,발달상권,1001021,가산디지털단지역_1,CS100010,커피-음료,7,15,0,0,7,1,8
2015,2,D,발달상권,1001232,서울 종로구 종로3가역_2,CS100010,커피-음료,20,24,8,2,8,2,4
2015,2,A,골목상권,1000981,상암로5길,CS100010,커피-음료,7,9,0,0,11,1,2
2015,2,D,발달상권,1001105,서울 동작구 노량진역,CS100010,커피-음료,45,56,2,1,0,0,11
2015,2,D,발달상권,1001200,북창동,CS100010,커피-음료,17,24,0,0,0,0,7
2015,2,A,골목상권,1000426,증산로5길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,2,A,골목상권,1000890,개포로20길,CS100010,커피-음료,5,6,33,2,17,1,1
2015,2,A,골목상권,1000983,성내로5길,CS100010,커피-음료,10,12,8,1,0,0,2
2015,2,D,발달상권,1001042,서울 서초구 남부터미널역_3,CS100010,커피-음료,7,12,8,1,0,0,5
2015,2,A,골목상권,1000502,월드컵로36길,CS100010,커피-음료,4,6,33,2,0,0,2
2015,2,A,골목상권,1000712,선유서로25길,CS100010,커피-음료,6,7,0,0,0,0,1
2015,2,D,발달상권,1001165,서울 광진구 건대입구역_2,CS100010,커피-음료,23,35,11,4,9,3,12
2015,2,D,발달상권,1001209,서울시청,CS100010,커피-음료,17,28,4,1,4,1,11
2015,2,A,골목상권,1000119,왕십리로31길,CS100010,커피-음료,2,3,0,0,33,1,1
2015,2,A,골목상권,1000946,백제고분로32길,CS100010,커피-음료,6,7,29,2,0,0,1
2015,2,A,골목상권,1000526,목동중앙본로7길,CS100010,커피-음료,4,5,20,1,0,0,1
2015,2,A,골목상권,1000394,불광천길,CS100010,커피-음료,2,3,33,1,0,0,1
2015,2,A,골목상권,1000320,도봉로13길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,2,D,발달상권,1001249,서울 은평구 불광역_2,CS100010,커피-음료,2,4,0,0,0,0,2
2015,2,D,발달상권,1001193,장한평역_1,CS100010,커피-음료,4,7,0,0,0,0,3
2015,2,D,발달상권,1001020,장지역,CS100010,커피-음료,10,23,0,0,0,0,13
2015,2,D,발달상권,1001132,영등포유통상가,CS100010,커피-음료,5,5,0,0,0,0,0
2015,2,D,발달상권,1001248,서울 은평구 불광역_1,CS100010,커피-음료,9,16,6,1,19,3,7
2015,2,A,골목상권,1000937,학동로56길,CS100010,커피-음료,6,7,14,1,14,1,1
2015,2,D,발달상권,1001074,대림역_2,CS100010,커피-음료,6,8,13,1,0,0,2
2015,2,A,골목상권,1000820,신림로64길,CS100010,커피-음료,4,4,25,1,0,0,0
2015,2,A,골목상권,1000775,장승배기로10길,CS100010,커피-음료,2,4,50,2,0,0,2
2015,2,A,골목상권,1000872,서초대로4길,CS100010,커피-음료,1,3,0,0,0,0,2
2015,2,A,골목상권,1000203,전농로29길,CS100010,커피-음료,1,2,50,1,0,0,1
2015,2,A,골목상권,1000911,도산대로89길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,D,발달상권,1001089,삼정역_1,CS100010,커피-음료,4,6,17,1,17,1,2
2015,2,D,발달상권,1001167,서울 마포구 공덕역_1,CS100010,커피-음료,6,7,14,1,14,1,1
2015,2,A,골목상권,1000944,백제고분로22길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000920,삼성로63길,CS100010,커피-음료,7,9,0,0,0,0,2
2015,2,A,골목상권,1000893,남부순환로365길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000476,망원로2길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,2,R,전통시장,1001365,공릉동도깨비시장,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000372,방학로6가길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000231,동일로123길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,2,A,골목상권,1000599,월정로20길,CS100010,커피-음료,4,5,0,0,0,0,1
2015,2,A,골목상권,1000934,일원로9길,CS100010,커피-음료,5,5,20,1,0,0,0
2015,2,A,골목상권,1001004,천호대로170길,CS100010,커피-음료,2,2,0,0,50,1,0
2015,2,A,골목상권,1000148,뚝섬로58길,CS100010,커피-음료,4,5,0,0,0,0,1
2015,2,D,발달상권,1001091,삼성역_2,CS100010,커피-음료,9,13,0,0,0,0,4
2015,2,A,골목상권,1000390,갈현로1길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,R,전통시장,1001349,방천골목시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000348,한천로130길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000338,솔샘로65길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000323,도봉로67길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000133,긴고랑로20길,CS100010,커피-음료,1,2,0,0,50,1,1
2015,2,A,골목상권,1000286,오패산로19길,CS100010,커피-음료,2,4,0,0,0,0,2
2015,2,A,골목상권,1000304,종암로5길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,A,골목상권,1000679,시흥대로63길,CS100010,커피-음료,11,11,0,0,0,0,0
2015,2,R,전통시장,1001307,능동로골목시장,CS100010,커피-음료,0,1,0,0,0,0,1
2015,2,A,골목상권,1000089,금호산2길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000726,영등포로25길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,R,전통시장,1001284,서울중앙시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000447,증가로10길,CS100010,커피-음료,7,12,8,1,0,0,5
2015,2,R,전통시장,1001325,청량리청과물시장,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000214,한천로14길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,A,골목상권,1000221,휘경로3길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,2,A,골목상권,1000178,답십리로72길,CS100010,커피-음료,2,2,0,0,50,1,0
2015,2,A,골목상권,1000240,망우로73길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,R,전통시장,1001320,전농로터리시장,CS100010,커피-음료,0,1,0,0,0,0,1
2015,2,A,골목상권,1000192,왕산로33길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000498,월드컵로11길,CS100010,커피-음료,3,4,0,0,0,0,1
2015,2,A,골목상권,1000174,답십리로63길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000038,동호로8길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000040,삼일대로4길,CS100010,커피-음료,7,10,0,0,0,0,3
2015,2,A,골목상권,1000045,퇴계로18길,CS100010,커피-음료,6,7,0,0,0,0,1
2015,2,A,골목상권,1000036,동호로15길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000868,사평대로57길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,2,A,골목상권,1000055,대사관로34길,CS100010,커피-음료,3,3,33,1,33,1,0
2015,2,A,골목상권,1000710,선유로55길,CS100010,커피-음료,4,5,0,0,0,0,1
2015,2,A,골목상권,1000616,개봉로3길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,2,D,발달상권,1001017,관악구 사당역_3,CS100010,커피-음료,7,9,0,0,0,0,2
2015,2,A,골목상권,1000800,남부순환로248길,CS100010,커피-음료,7,9,0,0,0,0,2
2015,2,R,전통시장,1001399,경창시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000653,중앙로1길,CS100010,커피-음료,2,3,0,0,33,1,1
2015,2,A,골목상권,1000649,신도림로13길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,R,전통시장,1001463,신림중앙시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000826,인헌길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000658,금하로24길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,D,발달상권,1001028,서울 관악구 서울대입구역_2,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000805,대학14길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000789,난곡로24길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000793,난우길,CS100010,커피-음료,3,5,20,1,0,0,2
2015,2,A,골목상권,1000662,독산로50길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000823,신원로3길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,2,A,골목상권,1000798,남부순환로172길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000666,독산로85길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000644,디지털로32길,CS100010,커피-음료,8,9,0,0,0,0,1
2015,2,A,골목상권,1000524,목동중앙로13나길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000544,중앙로36길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,D,발달상권,1001126,서울 양천구 신정네거리역_2,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000882,효령로34길,CS100010,커피-음료,4,6,0,0,0,0,2
2015,2,A,골목상권,1000753,사당로29길,CS100010,커피-음료,5,5,0,0,0,0,0
2015,2,A,골목상권,1000630,구로동로42길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,2,A,골목상권,1000420,응암로22길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000466,동교로17길,CS100010,커피-음료,7,7,0,0,0,0,0
2015,2,A,골목상권,1000408,연서로34길,CS100010,커피-음료,2,2,0,0,50,1,0
2015,2,A,골목상권,1000429,진흥로12길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000424,증산로17길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000427,증산로9길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000410,연서로41길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000589,방화대로21길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000580,공항대로8길,CS100010,커피-음료,4,5,0,0,0,0,1
2015,2,A,골목상권,1000562,강서로47라길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,2,A,골목상권,1000727,영등포로27길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000777,장승배기로27길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000706,도신로62길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000093,마장로27길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000075,청파로71길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000078,한강대로15길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,R,전통시장,1001286,후암시장,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,D,발달상권,1001151,용산 전자상가_3,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000072,장문로45길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000486,숭문8길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000004,명륜길,CS100010,커피-음료,4,6,0,0,0,0,2
